"","V1","V2"
"14518","Mlu_14518.mRNA1",3
"14519","Mlu_14519.mRNA1",100
"14520","Mlu_14520.mRNA1",98
"14521","Mlu_14521.mRNA1",18
"14522","Mlu_14522.mRNA1",1290
"14523","Mlu_14523.mRNA1",390
"14524","Mlu_14524.mRNA1",194
"14525","Mlu_14525.mRNA1",236
"14526","Mlu_14526.mRNA1",19
"14527","Mlu_14527.mRNA1",0
"14528","Mlu_14528.mRNA1",1
"14529","Mlu_14529.mRNA1",84
"14530","Mlu_14530.mRNA1",366
"14531","Mlu_14531.mRNA1",1797
"14532","Mlu_14532.mRNA1",12
"14533","Mlu_14533.mRNA1",3
"14534","Mlu_14534.mRNA1",4
"14535","Mlu_14535.mRNA1",44
"14536","Mlu_14536.mRNA1",460
"14537","Mlu_14537.mRNA1",62
"14538","Mlu_14538.mRNA1",105
"14539","Mlu_14539.mRNA1",278
"14540","Mlu_14540.mRNA1",204
"14541","Mlu_14541.mRNA1",150
"14542","Mlu_14542.mRNA1",114
"14543","Mlu_14543.mRNA1",173
"14544","Mlu_14544.mRNA1",77
"14545","Mlu_14545.mRNA1",77
"14546","Mlu_14546.mRNA1",124
"14547","Mlu_14547.mRNA1",0
"14548","Mlu_14548.mRNA1",125
"14549","Mlu_14549.mRNA1",11
"14550","Mlu_14550.mRNA1",156
"14551","Mlu_14551.mRNA1",0
"14552","Mlu_14552.mRNA1",124
"14553","Mlu_14553.mRNA1",137
"14554","Mlu_14554.mRNA1",316
"14555","Mlu_14555.mRNA1",74
"14556","Mlu_14556.mRNA1",106
"14557","Mlu_14557.mRNA1",0
"14558","Mlu_14558.mRNA1",269
"14559","Mlu_14559.mRNA1",6
"14560","Mlu_14560.mRNA1",18
"14561","Mlu_14561.mRNA1",21
"14562","Mlu_14562.mRNA1",0
"14563","Mlu_14563.mRNA1",0
"14564","Mlu_14564.mRNA1",1
"14565","Mlu_14565.mRNA1",38
"14566","Mlu_14566.mRNA1",41
"14567","Mlu_14567.mRNA1",0
"14568","Mlu_14568.mRNA1",2
"14569","Mlu_14569.mRNA1",114
"14570","Mlu_14570.mRNA1",3
"14571","Mlu_14571.mRNA1",1140
"14572","Mlu_14572.mRNA1",383
"14573","Mlu_14573.mRNA1",20
"14574","Mlu_14574.mRNA1",83
"14575","Mlu_14575.mRNA1",20
"14576","Mlu_14576.mRNA1",209
"14577","Mlu_14577.mRNA1",71
"14578","Mlu_14578.mRNA1",1090
"14579","Mlu_14579.mRNA1",158
"14580","Mlu_14580.mRNA1",14
"14581","Mlu_14581.mRNA1",64
"14582","Mlu_14582.mRNA1",40
"14583","Mlu_14583.mRNA1",1102
"14584","Mlu_14584.mRNA1",228
"14585","Mlu_14585.mRNA1",52
"14586","Mlu_14586.mRNA1",23
"14587","Mlu_14587.mRNA1",28
"14588","Mlu_14588.mRNA1",107
"14589","Mlu_14589.mRNA1",253
"14590","Mlu_14590.mRNA1",282
"14591","Mlu_14591.mRNA1",0
"14592","Mlu_14592.mRNA1",0
"14593","Mlu_14593.mRNA1",31
"14594","Mlu_14594.mRNA1",140
"14595","Mlu_14595.mRNA1",269
"14596","Mlu_14596.mRNA1",10
"14597","Mlu_14597.mRNA1",1
"14598","Mlu_14598.mRNA1",159
"14599","Mlu_14599.mRNA1",0
"14600","Mlu_14600.mRNA1",104
"14601","Mlu_14601.mRNA1",13
"14602","Mlu_14602.mRNA1",11
"14603","Mlu_14603.mRNA1",256
"14604","Mlu_14604.mRNA1",28
"14605","Mlu_14605.mRNA1",178
"14606","Mlu_14606.mRNA1",49
"14607","Mlu_14607.mRNA1",506
"14608","Mlu_14608.mRNA1",51
"14609","Mlu_14609.mRNA1",2
"14610","Mlu_14610.mRNA1",0
"14611","Mlu_14611.mRNA1",102
"14612","Mlu_14612.mRNA1",0
"14613","Mlu_14613.mRNA1",76
"14614","Mlu_14614.mRNA1",0
"14615","Mlu_14615.mRNA1",95
"14616","Mlu_14616.mRNA1",23
"14617","Mlu_14617.mRNA1",21
"14618","Mlu_14618.mRNA1",247
"14619","Mlu_14619.mRNA1",105
"14620","Mlu_14620.mRNA1",295
"14621","Mlu_14621.mRNA1",48
"14622","Mlu_14622.mRNA1",168
"14623","Mlu_14623.mRNA1",25
"14624","Mlu_14624.mRNA1",4
"14625","Mlu_14625.mRNA1",0
"14626","Mlu_14626.mRNA1",146
"14627","Mlu_14627.mRNA1",72
"14628","Mlu_14628.mRNA1",218
"14629","Mlu_14629.mRNA1",0
"14630","Mlu_14630.mRNA1",32
"14631","Mlu_14631.mRNA1",528
"14632","Mlu_14632.mRNA1",578
"14633","Mlu_14633.mRNA1",71
"14634","Mlu_14634.mRNA1",12
"14635","Mlu_14635.mRNA1",74
"14636","Mlu_14636.mRNA1",0
"14637","Mlu_14637.mRNA1",128
"14638","Mlu_14638.mRNA1",77
"14639","Mlu_14639.mRNA1",181
"14640","Mlu_14640.mRNA1",1
"14641","Mlu_14641.mRNA1",96
"14642","Mlu_14642.mRNA1",496
"14643","Mlu_14643.mRNA1",11
"14644","Mlu_14644.mRNA1",40
"14645","Mlu_14645.mRNA1",284
"14646","Mlu_14646.mRNA1",2792
"14647","Mlu_14647.mRNA1",0
"14648","Mlu_14648.mRNA1",0
"14649","Mlu_14649.mRNA1",101
"14650","Mlu_14650.mRNA1",59
"14651","Mlu_14651.mRNA1",0
"14652","Mlu_14652.mRNA1",1211
"14653","Mlu_14653.mRNA1",105
"14654","Mlu_14654.mRNA1",23
"14655","Mlu_14655.mRNA1",114
"14656","Mlu_14656.mRNA1",0
"14657","Mlu_14657.mRNA1",102
"14658","Mlu_14658.mRNA1",213
"14659","Mlu_14659.mRNA1",331
"14660","Mlu_14660.mRNA1",0
"14661","Mlu_14661.mRNA1",1
"14662","Mlu_14662.mRNA1",0
"14663","Mlu_14663.mRNA1",206
"14664","Mlu_14664.mRNA1",436
"14665","Mlu_14665.mRNA1",3
"14666","Mlu_14666.mRNA1",82
"14667","Mlu_14667.mRNA1",258
"14668","Mlu_14668.mRNA1",91
"14669","Mlu_14669.mRNA1",2203
"14670","Mlu_14670.mRNA1",448
"14671","Mlu_14671.mRNA1",25
"14672","Mlu_14672.mRNA1",0
"14673","Mlu_14673.mRNA1",124
"14674","Mlu_14674.mRNA1",29
"14675","Mlu_14675.mRNA1",75
"14676","Mlu_14676.mRNA1",0
"14677","Mlu_14677.mRNA1",0
"14678","Mlu_14678.mRNA1",161
"14679","Mlu_14679.mRNA1",329
"14680","Mlu_14680.mRNA1",210
"14681","Mlu_14681.mRNA1",0
"14682","Mlu_14682.mRNA1",44
"14683","Mlu_14683.mRNA1",613
"14684","Mlu_14684.mRNA1",0
"14685","Mlu_14685.mRNA1",0
"14686","Mlu_14686.mRNA1",10
"14687","Mlu_14687.mRNA1",158
"14688","Mlu_14688.mRNA1",0
"14689","Mlu_14689.mRNA1",0
"14690","Mlu_14690.mRNA1",263
"14691","Mlu_14691.mRNA1",2
"14692","Mlu_14692.mRNA1",1342
"14693","Mlu_14693.mRNA1",565
"14694","Mlu_14694.mRNA1",10
"14695","Mlu_14695.mRNA1",0
"14696","Mlu_14696.mRNA1",0
"14697","Mlu_14697.mRNA1",0
"14698","Mlu_14698.mRNA1",6
"14699","Mlu_14699.mRNA1",32
"14700","Mlu_14700.mRNA1",43
"14701","Mlu_14701.mRNA1",49
"14702","Mlu_14702.mRNA1",353
"14703","Mlu_14703.mRNA1",4
"14704","Mlu_14704.mRNA1",566
"14705","Mlu_14705.mRNA1",0
"14706","Mlu_14706.mRNA1",26
"14707","Mlu_14707.mRNA1",4
"14708","Mlu_14708.mRNA1",82
"14709","Mlu_14709.mRNA1",137
"14710","Mlu_14710.mRNA1",447
"14711","Mlu_14711.mRNA1",2
"14712","Mlu_14712.mRNA1",1781
"14713","Mlu_14713.mRNA1",500
"14714","Mlu_14714.mRNA1",15
"14715","Mlu_14715.mRNA1",134
"14716","Mlu_14716.mRNA1",5
"14717","Mlu_14717.mRNA1",42
"14718","Mlu_14718.mRNA1",11
"14719","Mlu_14719.mRNA1",422
"14720","Mlu_14720.mRNA1",5
"14721","Mlu_14721.mRNA1",4
"14722","Mlu_14722.mRNA1",38
"14723","Mlu_14723.mRNA1",90
"14724","Mlu_14724.mRNA1",22
"14725","Mlu_14725.mRNA1",296
"14726","Mlu_14726.mRNA1",0
"14727","Mlu_14727.mRNA1",421
"14728","Mlu_14728.mRNA1",0
"14729","Mlu_14729.mRNA1",0
"14730","Mlu_14730.mRNA1",372
"14731","Mlu_14731.mRNA1",215
"14732","Mlu_14732.mRNA1",17
"14733","Mlu_14733.mRNA1",81
"14734","Mlu_14734.mRNA1",332
"14735","Mlu_14735.mRNA1",570
"14736","Mlu_14736.mRNA1",22
"14737","Mlu_14737.mRNA1",6
"14738","Mlu_14738.mRNA1",0
"14739","Mlu_14739.mRNA1",190
"14740","Mlu_14740.mRNA1",21
"14741","Mlu_14741.mRNA1",105
"14742","Mlu_14742.mRNA1",0
"14743","Mlu_14743.mRNA1",2
"14744","Mlu_14744.mRNA1",148
"14745","Mlu_14745.mRNA1",3880
"14746","Mlu_14746.mRNA1",84
"14747","Mlu_14747.mRNA1",91
"14748","Mlu_14748.mRNA1",135
"14749","Mlu_14749.mRNA1",13
"14750","Mlu_14750.mRNA1",415
"14751","Mlu_14751.mRNA1",247
"14752","Mlu_14752.mRNA1",89
"14753","Mlu_14753.mRNA1",5
"14754","Mlu_14754.mRNA1",774
"14755","Mlu_14755.mRNA1",549
"14756","Mlu_14756.mRNA1",1860
"14757","Mlu_14757.mRNA1",43
"14758","Mlu_14758.mRNA1",167
"14759","Mlu_14759.mRNA1",208
"14760","Mlu_14760.mRNA1",887
"14761","Mlu_14761.mRNA1",314
"14762","Mlu_14762.mRNA1",0
"14763","Mlu_14763.mRNA1",170
"14764","Mlu_14764.mRNA1",32
"14765","Mlu_14765.mRNA1",216
"14766","Mlu_14766.mRNA1",2
"14767","Mlu_14767.mRNA1",347
"14768","Mlu_14768.mRNA1",72
"14769","Mlu_14769.mRNA1",6
"14770","Mlu_14770.mRNA1",0
"14771","Mlu_14771.mRNA1",2
"14772","Mlu_14772.mRNA1",242
"14773","Mlu_14773.mRNA1",0
"14774","Mlu_14774.mRNA1",1
"14775","Mlu_14775.mRNA1",66
"14776","Mlu_14776.mRNA1",51
"14777","Mlu_14777.mRNA1",0
"14778","Mlu_14778.mRNA1",79
"14779","Mlu_14779.mRNA1",1260
"14780","Mlu_14780.mRNA1",90
"14781","Mlu_14781.mRNA1",602
"14782","Mlu_14782.mRNA1",616
"14783","Mlu_14783.mRNA1",311
"14784","Mlu_14784.mRNA1",122
"14785","Mlu_14785.mRNA1",15
"14786","Mlu_14786.mRNA1",0
"14787","Mlu_14787.mRNA1",3
"14788","Mlu_14788.mRNA1",459
"14789","Mlu_14789.mRNA1",0
"14790","Mlu_14790.mRNA1",76
"14791","Mlu_14791.mRNA1",92
"14792","Mlu_14792.mRNA1",169
"14793","Mlu_14793.mRNA1",429
"14794","Mlu_14794.mRNA1",334
"14795","Mlu_14795.mRNA1",25
"14796","Mlu_14796.mRNA1",12
"14797","Mlu_14797.mRNA1",123
"14798","Mlu_14798.mRNA1",63
"14799","Mlu_14799.mRNA1",0
"14800","Mlu_14800.mRNA1",7
"14801","Mlu_14801.mRNA1",22
"14802","Mlu_14802.mRNA1",223
"14803","Mlu_14803.mRNA1",115
"14804","Mlu_14804.mRNA1",303
"14805","Mlu_14805.mRNA1",766
"14806","Mlu_14806.mRNA1",216
"14807","Mlu_14807.mRNA1",163
"14808","Mlu_14808.mRNA1",569
"14809","Mlu_14809.mRNA1",1362
"14810","Mlu_14810.mRNA1",55
"14811","Mlu_14811.mRNA1",264
"14812","Mlu_14812.mRNA1",0
"14813","Mlu_14813.mRNA1",0
"14814","Mlu_14814.mRNA1",192
"14815","Mlu_14815.mRNA1",101
"14816","Mlu_14816.mRNA1",2
"14817","Mlu_14817.mRNA1",250
"14818","Mlu_14818.mRNA1",643
"14819","Mlu_14819.mRNA1",24
"14820","Mlu_14820.mRNA1",62
"14821","Mlu_14821.mRNA1",303
"14822","Mlu_14822.mRNA1",381
"14823","Mlu_14823.mRNA1",98
"14824","Mlu_14824.mRNA1",26
"14825","Mlu_14825.mRNA1",220
"14826","Mlu_14826.mRNA1",1
"14827","Mlu_14827.mRNA1",35
"14828","Mlu_14828.mRNA1",27
"14829","Mlu_14829.mRNA1",44
"14830","Mlu_14830.mRNA1",0
"14831","Mlu_14831.mRNA1",0
"14832","Mlu_14832.mRNA1",0
"14833","Mlu_14833.mRNA1",19
"14834","Mlu_14834.mRNA1",130
"14835","Mlu_14835.mRNA1",0
"14836","Mlu_14836.mRNA1",14
"14837","Mlu_14837.mRNA1",9
"14838","Mlu_14838.mRNA1",91
"14839","Mlu_14839.mRNA1",293
"14840","Mlu_14840.mRNA1",435
"14841","Mlu_14841.mRNA1",268
"14842","Mlu_14842.mRNA1",267
"14843","Mlu_14843.mRNA1",424
"14844","Mlu_14844.mRNA1",264
"14845","Mlu_14845.mRNA1",13
"14846","Mlu_14846.mRNA1",0
"14847","Mlu_14847.mRNA1",1145
"14848","Mlu_14848.mRNA1",4
"14849","Mlu_14849.mRNA1",28
"14850","Mlu_14850.mRNA1",0
"14851","Mlu_14851.mRNA1",0
"14852","Mlu_14852.mRNA1",3
"14853","Mlu_14853.mRNA1",20
"14854","Mlu_14854.mRNA1",1714
"14855","Mlu_14855.mRNA1",38
"14856","Mlu_14856.mRNA1",37
"14857","Mlu_14857.mRNA1",107
"14858","Mlu_14858.mRNA1",0
"14859","Mlu_14859.mRNA1",0
"14860","Mlu_14860.mRNA1",0
"14861","Mlu_14861.mRNA1",51
"14862","Mlu_14862.mRNA1",1123
"14863","Mlu_14863.mRNA1",5
"14864","Mlu_14864.mRNA1",0
"14865","Mlu_14865.mRNA1",9
"14866","Mlu_14866.mRNA1",2
"14867","Mlu_14867.mRNA1",559
"14868","Mlu_14868.mRNA1",19
"14869","Mlu_14869.mRNA1",944
"14870","Mlu_14870.mRNA1",19
"14871","Mlu_14871.mRNA1",474
"14872","Mlu_14872.mRNA1",1
"14873","Mlu_14873.mRNA1",18
"14874","Mlu_14874.mRNA1",446
"14875","Mlu_14875.mRNA1",296
"14876","Mlu_14876.mRNA1",64
"14877","Mlu_14877.mRNA1",273
"14878","Mlu_14878.mRNA1",23
"14879","Mlu_14879.mRNA1",15
"14880","Mlu_14880.mRNA1",47
"14881","Mlu_14881.mRNA1",15
"14882","Mlu_14882.mRNA1",19
"14883","Mlu_14883.mRNA1",189
"14884","Mlu_14884.mRNA1",0
"14885","Mlu_14885.mRNA1",0
"14886","Mlu_14886.mRNA1",0
"14887","Mlu_14887.mRNA1",0
"14888","Mlu_14888.mRNA1",15
"14889","Mlu_14889.mRNA1",54
"14890","Mlu_14890.mRNA1",1696
"14891","Mlu_14891.mRNA1",38
"14892","Mlu_14892.mRNA1",129
"14893","Mlu_14893.mRNA1",206
"14894","Mlu_14894.mRNA1",0
"14895","Mlu_14895.mRNA1",0
"14896","Mlu_14896.mRNA1",0
"14897","Mlu_14897.mRNA1",0
"14898","Mlu_14898.mRNA1",145
"14899","Mlu_14899.mRNA1",205
"14900","Mlu_14900.mRNA1",0
"14901","Mlu_14901.mRNA1",4
"14902","Mlu_14902.mRNA1",1217
"14903","Mlu_14903.mRNA1",191
"14904","Mlu_14904.mRNA1",111
"14905","Mlu_14905.mRNA1",89
"14906","Mlu_14906.mRNA1",352
"14907","Mlu_14907.mRNA1",156
"14908","Mlu_14908.mRNA1",0
"14909","Mlu_14909.mRNA1",48
"14910","Mlu_14910.mRNA1",177
"14911","Mlu_14911.mRNA1",221
"14912","Mlu_14912.mRNA1",68
"14913","Mlu_14913.mRNA1",375
"14914","Mlu_14914.mRNA1",123
"14915","Mlu_14915.mRNA1",7
"14916","Mlu_14916.mRNA1",3
"14917","Mlu_14917.mRNA1",0
"14918","Mlu_14918.mRNA1",128
"14919","Mlu_14919.mRNA1",12
"14920","Mlu_14920.mRNA1",383
"14921","Mlu_14921.mRNA1",1
"14922","Mlu_14922.mRNA1",174
"14923","Mlu_14923.mRNA1",74
"14924","Mlu_14924.mRNA1",88
"14925","Mlu_14925.mRNA1",1219
"14926","Mlu_14926.mRNA1",66
"14927","Mlu_14927.mRNA1",2992
"14928","Mlu_14928.mRNA1",23
"14929","Mlu_14929.mRNA1",335
"14930","Mlu_14930.mRNA1",1
"14931","Mlu_14931.mRNA1",67
"14932","Mlu_14932.mRNA1",1789
"14933","Mlu_14933.mRNA1",0
"14934","Mlu_14934.mRNA1",324
"14935","Mlu_14935.mRNA1",4
"14936","Mlu_14936.mRNA1",468
"14937","Mlu_14937.mRNA1",186
"14938","Mlu_14938.mRNA1",141
"14939","Mlu_14939.mRNA1",1111
"14940","Mlu_14940.mRNA1",31
"14941","Mlu_14941.mRNA1",127
"14942","Mlu_14942.mRNA1",43
"14943","Mlu_14943.mRNA1",255
"14944","Mlu_14944.mRNA1",129
"14945","Mlu_14945.mRNA1",1195
"14946","Mlu_14946.mRNA1",0
"14947","Mlu_14947.mRNA1",124
"14948","Mlu_14948.mRNA1",16
"14949","Mlu_14949.mRNA1",0
"14950","Mlu_14950.mRNA1",5
"14951","Mlu_14951.mRNA1",24
"14952","Mlu_14952.mRNA1",22
"14953","Mlu_14953.mRNA1",227
"14954","Mlu_14954.mRNA1",75
"14955","Mlu_14955.mRNA1",41
"14956","Mlu_14956.mRNA1",218
"14957","Mlu_14957.mRNA1",118
"14958","Mlu_14958.mRNA1",15
"14959","Mlu_14959.mRNA1",31
"14960","Mlu_14960.mRNA1",1
"14961","Mlu_14961.mRNA1",0
"14962","Mlu_14962.mRNA1",242
"14963","Mlu_14963.mRNA1",18
"14964","Mlu_14964.mRNA1",110
"14965","Mlu_14965.mRNA1",0
"14966","Mlu_14966.mRNA1",0
"14967","Mlu_14967.mRNA1",0
"14968","Mlu_14968.mRNA1",0
"14969","Mlu_14969.mRNA1",0
"14970","Mlu_14970.mRNA1",155
"14971","Mlu_14971.mRNA1",496
"14972","Mlu_14972.mRNA1",702
"14973","Mlu_14973.mRNA1",6
"14974","Mlu_14974.mRNA1",376
"14975","Mlu_14975.mRNA1",39
"14976","Mlu_14976.mRNA1",47
"14977","Mlu_14977.mRNA1",487
"14978","Mlu_14978.mRNA1",75
"14979","Mlu_14979.mRNA1",172
"14980","Mlu_14980.mRNA1",151
"14981","Mlu_14981.mRNA1",0
"14982","Mlu_14982.mRNA1",167
"14983","Mlu_14983.mRNA1",64
"14984","Mlu_14984.mRNA1",250
"14985","Mlu_14985.mRNA1",304
"14986","Mlu_14986.mRNA1",4
"14987","Mlu_14987.mRNA1",126
"14988","Mlu_14988.mRNA1",7
"14989","Mlu_14989.mRNA1",304
"14990","Mlu_14990.mRNA1",0
"14991","Mlu_14991.mRNA1",133
"14992","Mlu_14992.mRNA1",46
"14993","Mlu_14993.mRNA1",212
"14994","Mlu_14994.mRNA1",114
"14995","Mlu_14995.mRNA1",85
"14996","Mlu_14996.mRNA1",172
"14997","Mlu_14997.mRNA1",99
"14998","Mlu_14998.mRNA1",89
"14999","Mlu_14999.mRNA1",2
"15000","Mlu_15000.mRNA1",401
"15001","Mlu_15001.mRNA1",23
"15002","Mlu_15002.mRNA1",400
"15003","Mlu_15003.mRNA1",25
"15004","Mlu_15004.mRNA1",0
"15005","Mlu_15005.mRNA1",156
"15006","Mlu_15006.mRNA1",131
"15007","Mlu_15007.mRNA1",623
"15008","Mlu_15008.mRNA1",32
"15009","Mlu_15009.mRNA1",282
"15010","Mlu_15010.mRNA1",138
"15011","Mlu_15011.mRNA1",659
"15012","Mlu_15012.mRNA1",281
"15013","Mlu_15013.mRNA1",11
"15014","Mlu_15014.mRNA1",144
"15015","Mlu_15015.mRNA1",43
"15016","Mlu_15016.mRNA1",434
"15017","Mlu_15017.mRNA1",6
"15018","Mlu_15018.mRNA1",8
"15019","Mlu_15019.mRNA1",16
"15020","Mlu_15020.mRNA1",1
"15021","Mlu_15021.mRNA1",95
"15022","Mlu_15022.mRNA1",0
"15023","Mlu_15023.mRNA1",0
"15024","Mlu_15024.mRNA1",8
"15025","Mlu_15025.mRNA1",447
"15026","Mlu_15026.mRNA1",356
"15027","Mlu_15027.mRNA1",404
"15028","Mlu_15028.mRNA1",132
"15029","Mlu_15029.mRNA1",240
"15030","Mlu_15030.mRNA1",47
"15031","Mlu_15031.mRNA1",346
"15032","Mlu_15032.mRNA1",23
"15033","Mlu_15033.mRNA1",403
"15034","Mlu_15034.mRNA1",7
"15035","Mlu_15035.mRNA1",1562
"15036","Mlu_15036.mRNA1",11
"15037","Mlu_15037.mRNA1",205
"15038","Mlu_15038.mRNA1",0
"15039","Mlu_15039.mRNA1",0
"15040","Mlu_15040.mRNA1",596
"15041","Mlu_15041.mRNA1",0
"15042","Mlu_15042.mRNA1",1
"15043","Mlu_15043.mRNA1",39
"15044","Mlu_15044.mRNA1",69
"15045","Mlu_15045.mRNA1",44
"15046","Mlu_15046.mRNA1",1
"15047","Mlu_15047.mRNA1",288
"15048","Mlu_15048.mRNA1",334
"15049","Mlu_15049.mRNA1",51
"15050","Mlu_15050.mRNA1",360
"15051","Mlu_15051.mRNA1",97
"15052","Mlu_15052.mRNA1",67
"15053","Mlu_15053.mRNA1",347
"15054","Mlu_15054.mRNA1",122
"15055","Mlu_15055.mRNA1",324
"15056","Mlu_15056.mRNA1",684
"15057","Mlu_15057.mRNA1",62
"15058","Mlu_15058.mRNA1",12
"15059","Mlu_15059.mRNA1",4
"15060","Mlu_15060.mRNA1",0
"15061","Mlu_15061.mRNA1",4
"15062","Mlu_15062.mRNA1",0
"15063","Mlu_15063.mRNA1",766
"15064","Mlu_15064.mRNA1",571
"15065","Mlu_15065.mRNA1",355
"15066","Mlu_15066.mRNA1",47
"15067","Mlu_15067.mRNA1",23
"15068","Mlu_15068.mRNA1",362
"15069","Mlu_15069.mRNA1",159
"15070","Mlu_15070.mRNA1",1
"15071","Mlu_15071.mRNA1",657
"15072","Mlu_15072.mRNA1",51
"15073","Mlu_15073.mRNA1",1359
"15074","Mlu_15074.mRNA1",539
"15075","Mlu_15075.mRNA1",107
"15076","Mlu_15076.mRNA1",82
"15077","Mlu_15077.mRNA1",547
"15078","Mlu_15078.mRNA1",314
"15079","Mlu_15079.mRNA1",177
"15080","Mlu_15080.mRNA1",346
"15081","Mlu_15081.mRNA1",20
"15082","Mlu_15082.mRNA1",6
"15083","Mlu_15083.mRNA1",1
"15084","Mlu_15084.mRNA1",289
"15085","Mlu_15085.mRNA1",0
"15086","Mlu_15086.mRNA1",37
"15087","Mlu_15087.mRNA1",151
"15088","Mlu_15088.mRNA1",18
"15089","Mlu_15089.mRNA1",193
"15090","Mlu_15090.mRNA1",43
"15091","Mlu_15091.mRNA1",6
"15092","Mlu_15092.mRNA1",36
"15093","Mlu_15093.mRNA1",467
"15094","Mlu_15094.mRNA1",75
"15095","Mlu_15095.mRNA1",8
"15096","Mlu_15096.mRNA1",26
"15097","Mlu_15097.mRNA1",2
"15098","Mlu_15098.mRNA1",148
"15099","Mlu_15099.mRNA1",1
"15100","Mlu_15100.mRNA1",962
"15101","Mlu_15101.mRNA1",3
"15102","Mlu_15102.mRNA1",1
"15103","Mlu_15103.mRNA1",6
"15104","Mlu_15104.mRNA1",0
"15105","Mlu_15105.mRNA1",93
"15106","Mlu_15106.mRNA1",74
"15107","Mlu_15107.mRNA1",1
"15108","Mlu_15108.mRNA1",75
"15109","Mlu_15109.mRNA1",28
"15110","Mlu_15110.mRNA1",82
"15111","Mlu_15111.mRNA1",82
"15112","Mlu_15112.mRNA1",20
"15113","Mlu_15113.mRNA1",5
"15114","Mlu_15114.mRNA1",823
"15115","Mlu_15115.mRNA1",49
"15116","Mlu_15116.mRNA1",192
"15117","Mlu_15117.mRNA1",16
"15118","Mlu_15118.mRNA1",372
"15119","Mlu_15119.mRNA1",126
"15120","Mlu_15120.mRNA1",0
"15121","Mlu_15121.mRNA1",0
"15122","Mlu_15122.mRNA1",39
"15123","Mlu_15123.mRNA1",23
"15124","Mlu_15124.mRNA1",52
"15125","Mlu_15125.mRNA1",253
"15126","Mlu_15126.mRNA1",93
"15127","Mlu_15127.mRNA1",147
"15128","Mlu_15128.mRNA1",18
"15129","Mlu_15129.mRNA1",15
"15130","Mlu_15130.mRNA1",58
"15131","Mlu_15131.mRNA1",58
"15132","Mlu_15132.mRNA1",93
"15133","Mlu_15133.mRNA1",38
"15134","Mlu_15134.mRNA1",0
"15135","Mlu_15135.mRNA1",14
"15136","Mlu_15136.mRNA1",0
"15137","Mlu_15137.mRNA1",67
"15138","Mlu_15138.mRNA1",90
"15139","Mlu_15139.mRNA1",6
"15140","Mlu_15140.mRNA1",1087
"15141","Mlu_15141.mRNA1",164
"15142","Mlu_15142.mRNA1",476
"15143","Mlu_15143.mRNA1",0
"15144","Mlu_15144.mRNA1",610
"15145","Mlu_15145.mRNA1",28
"15146","Mlu_15146.mRNA1",10
"15147","Mlu_15147.mRNA1",0
"15148","Mlu_15148.mRNA1",163
"15149","Mlu_15149.mRNA1",36
"15150","Mlu_15150.mRNA1",27
"15151","Mlu_15151.mRNA1",246
"15152","Mlu_15152.mRNA1",3
"15153","Mlu_15153.mRNA1",104
"15154","Mlu_15154.mRNA1",140
"15155","Mlu_15155.mRNA1",42
"15156","Mlu_15156.mRNA1",0
"15157","Mlu_15157.mRNA1",571
"15158","Mlu_15158.mRNA1",1
"15159","Mlu_15159.mRNA1",5
"15160","Mlu_15160.mRNA1",9
"15161","Mlu_15161.mRNA1",150
"15162","Mlu_15162.mRNA1",128
"15163","Mlu_15163.mRNA1",5
"15164","Mlu_15164.mRNA1",1
"15165","Mlu_15165.mRNA1",0
"15166","Mlu_15166.mRNA1",9
"15167","Mlu_15167.mRNA1",1
"15168","Mlu_15168.mRNA1",0
"15169","Mlu_15169.mRNA1",18
"15170","Mlu_15170.mRNA1",3
"15171","Mlu_15171.mRNA1",0
"15172","Mlu_15172.mRNA1",3
"15173","Mlu_15173.mRNA1",0
"15174","Mlu_15174.mRNA1",0
"15175","Mlu_15175.mRNA1",400
"15176","Mlu_15176.mRNA1",210
"15177","Mlu_15177.mRNA1",95
"15178","Mlu_15178.mRNA1",7
"15179","Mlu_15179.mRNA1",381
"15180","Mlu_15180.mRNA1",79
"15181","Mlu_15181.mRNA1",19
"15182","Mlu_15182.mRNA1",91
"15183","Mlu_15183.mRNA1",2262
"15184","Mlu_15184.mRNA1",19
"15185","Mlu_15185.mRNA1",208
"15186","Mlu_15186.mRNA1",120
"15187","Mlu_15187.mRNA1",107
"15188","Mlu_15188.mRNA1",25
"15189","Mlu_15189.mRNA1",3
"15190","Mlu_15190.mRNA1",47
"15191","Mlu_15191.mRNA1",16
"15192","Mlu_15192.mRNA1",4
"15193","Mlu_15193.mRNA1",0
"15194","Mlu_15194.mRNA1",417
"15195","Mlu_15195.mRNA1",188
"15196","Mlu_15196.mRNA1",25
"15197","Mlu_15197.mRNA1",0
"15198","Mlu_15198.mRNA1",0
"15199","Mlu_15199.mRNA1",251
"15200","Mlu_15200.mRNA1",133
"15201","Mlu_15201.mRNA1",14
"15202","Mlu_15202.mRNA1",16
"15203","Mlu_15203.mRNA1",75
"15204","Mlu_15204.mRNA1",19
"15205","Mlu_15205.mRNA1",0
"15206","Mlu_15206.mRNA1",1
"15207","Mlu_15207.mRNA1",0
"15208","Mlu_15208.mRNA1",0
"15209","Mlu_15209.mRNA1",0
"15210","Mlu_15210.mRNA1",0
"15211","Mlu_15211.mRNA1",436
"15212","Mlu_15212.mRNA1",0
"15213","Mlu_15213.mRNA1",0
"15214","Mlu_15214.mRNA1",151
"15215","Mlu_15215.mRNA1",38
